checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH813,1:35a.m.,10:00a.m.,Economy Standard,3002.00,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH843,12:40a.m.,9:20a.m.,Economy Standard,3851.10,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH841,10:55a.m.,7:35p.m.,Economy Standard,3894.10,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,1611.40,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,1679.40,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,3046.40,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH869,9:45a.m.,6:30p.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH841,10:55a.m.,8:00p.m.,Economy Standard,3843.10,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5989,8:15a.m.,3:05p.m.,Economy Standard,3067.40,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,1703.90,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,1771.90,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,3076.90,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5989,7:30a.m.,3:05p.m.,Economy Standard,3067.40,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5959,1:40p.m.,9:25p.m.,Economy Standard,1703.90,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5331,2:05a.m.,8:55a.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH5333,2:55p.m.,10:40p.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH6251,10:55p.m.,8:05a.m.,Economy Standard,3800.10,USD
2026-07-21,Aug 19 (Wed),OW,1,HND,BKK,NH6251,10:55p.m.,8:05a.m.,Economy Flex,1299.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH849,12:15a.m.,4:35a.m.,Economy Standard,1299.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH849,12:15a.m.,4:35a.m.,Economy Standard,1360.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH849,12:15a.m.,4:35a.m.,Economy Standard,3066.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH877,1:25a.m.,5:55a.m.,Economy Standard,1299.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH877,1:25a.m.,5:55a.m.,Economy Standard,1360.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH877,1:25a.m.,5:55a.m.,Economy Standard,3066.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH847,10:50a.m.,3:30p.m.,Economy Standard,1348.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH847,10:50a.m.,3:30p.m.,Economy Standard,1410.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH847,10:50a.m.,3:30p.m.,Economy Standard,3112.50,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5965,12:20a.m.,4:50a.m.,Economy Standard,1694.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5965,12:20a.m.,4:50a.m.,Economy Standard,1762.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5965,12:20a.m.,4:50a.m.,Economy Standard,3113.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5599,10:35a.m.,3:05p.m.,Economy Standard,1694.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,9:30a.m.,Economy Standard,1580.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,9:30a.m.,Economy Standard,1648.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,9:30a.m.,Economy Standard,3015.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,4:30p.m.,Economy Standard,1598.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,4:30p.m.,Economy Standard,1666.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,4:30p.m.,Economy Standard,3033.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,10:00a.m.,Economy Standard,1567.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,10:00a.m.,Economy Standard,1635.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH813,1:35a.m.,10:00a.m.,Economy Standard,3002.00,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH843,12:40a.m.,9:20a.m.,Economy Standard,3851.10,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH841,10:55a.m.,7:35p.m.,Economy Standard,3894.10,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,1611.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,1679.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH859,8:35a.m.,5:20p.m.,Economy Standard,3046.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH869,9:45a.m.,6:30p.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH841,10:55a.m.,8:00p.m.,Economy Standard,3843.10,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5989,8:15a.m.,3:05p.m.,Economy Standard,3067.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,1703.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,1771.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5597,8:45a.m.,3:35p.m.,Economy Standard,3076.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5989,7:30a.m.,3:05p.m.,Economy Standard,3067.40,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5959,1:40p.m.,9:25p.m.,Economy Standard,1703.90,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5331,2:05a.m.,8:55a.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH5333,2:55p.m.,10:40p.m.,Economy Standard,3129.80,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH6251,10:55p.m.,8:05a.m.,Economy Standard,3800.10,USD
2026-07-21,Aug 20 (Thu),OW,1,HND,BKK,NH6251,10:55p.m.,8:05a.m.,Economy Flex,1299.50,USD
