checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,415.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,585.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,1028.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,1539.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH972,8:25a.m.,12:25p.m.,Economy Value,452.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH972,8:25a.m.,12:25p.m.,Economy Value,629.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH972,8:25a.m.,12:25p.m.,Economy Value,1050.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH972,8:25a.m.,12:25p.m.,Economy Value,1539.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH950,7:15a.m.,5:40p.m.,Economy Value,1772.00,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH3826,11:50a.m.,6:45p.m.,Economy Value,1159.40,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH3826,11:50a.m.,6:45p.m.,Economy Value,1545.40,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH3824,11:30p.m.,3:40p.m.,Economy Value,1560.20,USD
2026-07-21,Oct 12 (Mon),OW,1,PVG,HND,NH3824,11:30p.m.,3:40p.m.,Economy Standard,415.20,USD
2026-07-21,Oct 13 (Tue),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,415.20,USD
2026-07-21,Oct 13 (Tue),OW,1,PVG,HND,NH968,1:50a.m.,5:45a.m.,Economy Value,585.20,USD
